Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - I Hate Receipts (IHR),Seed,Seed,"$500,000","Oct 1, 2018",I Hate Receipts (IHR),The Cloud Based Receipting™ empowers consumers with their purchase data and engages merchants with their proprietary Mobile HD Receipt™,"Apps, E-Commerce, FinTech, Information Technology, Software",—,"Austin, Texas, United States, North America",ihatereceipts.com/,,"$1,050,000",Seed,3,—,—
Seed Round - Spiceology,Seed,Seed,"$942,702","Oct 18, 2018",Spiceology,"Spiceology offers a custom blending, private label, food service, industrial, and modernist ingredients.","Food and Beverage, Food Processing, Organic Food",Women Founded,"Spokane, Washington, United States, North America",www.spiceology.com,,"$10,337,702",Early Stage Venture,5,—,—
Seed Round - PERQ,Seed,Seed,"$5,500,000","Oct 15, 2018",PERQ,"PERQ, a marketing technology company, empowers businesses with more visibility into their digital marketing efforts and sales.","Advertising, Marketing, Software",—,"Indianapolis, Indiana, United States, North America",perq.com/,,"$13,200,000",Early Stage Venture,4,Elevate Ventures,6
Pre Seed Round - Embassy Social,Pre-Seed,Seed,"$330,000","Oct 1, 2018",Embassy Social,Embassy Social makes the creator economy scalable and profitable for both brands and creators.,"E-Commerce, Marketplace, Mobile Advertising, Social Entrepreneurship, Social Media, Social Media Advertising, Social Media Management, Social Media Marketing",—,"Birmingham, Alabama, United States, North America",embassysocial.io,,"$330,000",Seed,1,—,—
Pre Seed Round - Community Phone,Pre-Seed,Seed,"$100,000","Sep 16, 2018",Community Phone,"Community Phone provides easy-to-use, dependable landline phone service for households and businesses.","Information Technology, Telecommunications",—,"Allston, Massachusetts, United States, North America",communityphone.org/landline,,"$250,000",Seed,4,—,—
Seed Round - mixx labs,Seed,Seed,"$8,500,000","Oct 24, 2018",mixx labs,Elixxir is a blockchain platform that allows users to communicate and exchange values.,"Blockchain, Developer Platform, Messaging, Payments",—,"Los Angeles, California, United States, North America",mixxlabs.io,,"$9,000,000",Seed,2,Chris Larsen,1
Seed Round - ThirdSpace,Seed,Seed,"$150,000","Sep 14, 2018",ThirdSpace,ThirdSpace is an online platform to increase employee engagement and deliver epic culture.,"Information Services, Information Technology, SaaS, Software",—,"Madison, Wisconsin, United States, North America",www.thirdspace.us,,"$882,142",Seed,3,gbeta,1
Seed Round - Nexgen Forensic Sciences,Seed,Seed,"$265,970","Oct 2, 2018",Nexgen Forensic Sciences,Nexgen Forensic Sciences is a biotechnology company currently operating in stealth mode.,"Biotechnology, Health Care, Life Science",—,"Columbia, Maryland, United States, North America",,,"$716,289",Seed,2,—,—
Seed Round - Bleximo,Seed,Seed,"$9,000,000","Sep 25, 2018",Bleximo,Bleximo is building co-designed full-stack superconducting application-specific quantum computers to deliver first quantum advantage,"Computer, Hardware, Quantum Computing, Simulation",—,"Berkeley, California, United States, North America",www.bleximo.com,,"$9,000,000",Seed,1,"Eniac Ventures, Scout Ventures",6
Seed Round - Beam,Seed,Seed,"$5,000,000","Nov 1, 2018",Beam,Innovative Compliance for the Future of Finance.,"Artificial Intelligence, Compliance, Enterprise Software, Financial Services, FinTech, SaaS, Software",—,"San Francisco, California, United States, North America",www.beamsolutions.com/,,"$9,000,000",M&A,4,Greycroft,3
Seed Round - Lucky Eight Media,Seed,Seed,"$30,000","Sep 18, 2018",Lucky Eight Media,"Lucky Eight Media is a lead generation platform that focuses on auto, home, and life insurance services.","Advertising, Digital Marketing, Insurance, InsurTech, Marketing",Women Founded,"Wilmington, Delaware, United States, North America",www.luckyeightmedia.com,,"$89,000",Seed,3,—,—
Seed Round - Electriq Power,Seed,Seed,"$6,000,000","Sep 24, 2018",Electriq Power,Electriq Power is a provider of smart home battery storage solution for homes and small businesses.,"Energy, Energy Management, Energy Storage, Renewable Energy, Software, Solar",—,"San Leandro, California, United States, North America",www.electriqpower.com,,"$56,950,000",IPO,6,GreenSoil Building Innovation Fund,1
Seed Round - The Frozen Frogs,Seed,Seed,"$355,000","Oct 3, 2018",The Frozen Frogs,The Frozen Frogs is a modern frozen beverage company created to fill a void in the alcohol industry.,"Craft Beer, Food and Beverage, Wine And Spirits",—,"Charleston, South Carolina, United States, North America",froseallday.com,,"$355,000",Seed,1,—,—
Seed Round - Frontdesk,Seed,Seed,"$1,050,000","Sep 28, 2018",Frontdesk,"Frontdesk offers accommodations designed to meet contemporary living, working, and traveling needs.","Hospitality, Property Management, Travel Accommodations, Vacation Rental",—,"Milwaukee, Wisconsin, United States, North America",stayfrontdesk.com,,"$25,797,262",—,5,Lancaster Investments,2
Seed Round - Leigh Orthopedic Surgery Center,Seed,Seed,"$150,000","Nov 11, 2018",Leigh Orthopedic Surgery Center,Leigh Orthopedic Surgery Center is a health care company.,"Health Care, Medical, Medical Device",—,"Norfolk, Virginia, United States, North America",www.leighortho.com,,"$150,000",Seed,1,—,—
Seed Round - Phoenix Life Sciences International,Seed,Seed,"$879,685","Nov 1, 2018",Phoenix Life Sciences International,Phoenix Life Sciences International Limited is an adaptive healthcare solutions company.,"Health Care, Life Science, Pharmaceutical",—,"Denver, Colorado, United States, North America",www.phoenixlife.co,,"$1,005,685",Seed,2,—,—
Seed Round - EFynch.com,Seed,Seed,"$45,000","Oct 1, 2018",EFynch.com,Tools that help home sellers manage home improvement projects and view payment options during the home selling process.,"E-Commerce Platforms, Freelance, Home Improvement, Home Renovation, Home Services, Mobile Apps, Software","Women Founded, Women Led","Baltimore, Maryland, United States, North America",www.EFynch.com,,"$272,000",Seed,4,—,—
Seed Round - StrongDM,Seed,Seed,"$1,000,000","Oct 12, 2018",StrongDM,StrongDM manages and audits access to infrastructure.,"Infrastructure, Security, Software","Women Founded, Women Led","Burlingame, California, United States, North America",www.strongdm.com/,,"$76,050,000",Early Stage Venture,6,—,—
Seed Round - Better Living Technologies,Seed,Seed,"$20,000","Oct 1, 2018",Better Living Technologies,Better Living Tecnhologies is a wellness and fitness company.,"Fitness, Health Care, Information Technology, Software",—,"Austin, Texas, United States, North America",www.betterlivingtech.net,,"$140,000",Seed,2,—,—
Pre Seed Round - Symbol Inc,Pre-Seed,Seed,"$1,000","Oct 20, 2018",Symbol Inc,Creating A Modern World Using Innovative Technology,"Artificial Intelligence, CRM, Information Technology, Software",—,"Southampton, New York, United States, North America",www.symbolinc.page/,,"$1,000",Seed,1,—,—
Pre Seed Round - TradeLanes,Pre-Seed,Seed,"$1,700,000","Oct 31, 2018",TradeLanes,"TradeLanes is a technology company that automates supply chain for traders, shippers, and merchants.","Industrial Automation, Logistics, SaaS, Supply Chain Management","Black / African American Founded, Black / African American Led","Oakland, California, United States, North America",www.tradelanes.co/,,"$11,042,500",—,8,"Innova Memphis, Prairie Crest Capital",2
Seed Round - Ghiaccio LLC,Seed,Seed,"$400,000","Oct 15, 2018",Ghiaccio LLC,Ghiaccio LLC operates in stealth mode.,"Health Care, Information Technology",—,"Sacramento, California, United States, North America",,,"$400,000",Seed,1,—,—
Pre Seed Round - Teleporter,Pre-Seed,Seed,"$100,000","Sep 25, 2018",Teleporter,Teleporter is the World of Gamers in VR that brings us together in one digital place for all the ways gamers get together.,"Gaming, Social Network, Software, Video Games, Virtual Reality, Virtual World","Women Founded, Women Led","San Mateo, California, United States, North America",www.teleporter.gg,,"$1,130,000",Seed,5,—,1
Seed Round - Proxce,Seed,Seed,"$1,300,000","Oct 1, 2018",Proxce,Creating frictionless experiences when people interact with IoT devices in the physical world,"Android, Apps, Internet, Mobile, SaaS",—,"Sunnyvale, California, United States, North America",www.proxce.com,,"$1,325,000",Seed,2,—,—
Seed Round - Sisu Extracts,Seed,Seed,"$1,500,000","Oct 17, 2018",Sisu Extracts,Sisu Extracts is a full service business solution in the cannabis industry.,"Alternative Medicine, Cannabis, Industrial",—,"Arcata, California, United States, North America",www.sisuextracts.com/,,"$2,701,000",M&A,4,—,1
Seed Round - Syncurity,Seed,Seed,"$2,000,000","Oct 22, 2018",Syncurity,"Syncurity's Incident Response Platform (IRP) IR-Flow, streamlines and automates IR to remediate incidents faster.","Cloud Security, Cyber Security, Security, Software, Training",—,"Bethesda, Maryland, United States, North America",www.syncurity.net/,,"$2,380,000",M&A,3,TEDCO,4
Seed Round - Volansi,Seed,Seed,"$5,000,000","Sep 21, 2018",Volansi,"Volansi is a developer of logistics solutions through autonomous drone deliveries that facilitate long range, time-critical shipments.","Delivery, Drones, Logistics",—,"Concord, California, United States, North America",volansi.com/,,"$75,120,000",M&A,5,—,—
Seed Round - Intergalactic Media Group,Seed,Seed,"$10,000","Sep 19, 2018",Intergalactic Media Group,Intergalactic Media Group is a technology company.,Information Technology,—,"Longwood, Florida, United States, North America",,,"$10,000",Seed,1,—,—
"Seed Round - Centaur Analytics, Inc.",Seed,Seed,"$3,000,000","Oct 2, 2018","Centaur Analytics, Inc.",Predictive data services for sustainable supply chains,"Analytics, Information Services, Information Technology, Internet of Things",—,"Ventura, California, United States, North America",centaur.ag,,"$4,300,000",Seed,2,Marathon Venture Capital,3
Seed Round - Deep Lens,Seed,Seed,"$3,200,000","Sep 27, 2018",Deep Lens,Deep Lens focuses on enabling faster recruitment of cancer patients for clinical trials at the time of diagnosis.,"Artificial Intelligence, Health Diagnostics, Life Science, Machine Learning, Software",—,"Columbus, Ohio, United States, North America",www.deeplens.ai/,,"$17,200,000",M&A,2,"Rev1 Ventures, Sierra Ventures, Tamarind Hill",3
Seed Round - Complex Sports and Entertainment,Seed,Seed,"$850,000","Nov 1, 2018",Complex Sports and Entertainment,Complex Sports and Entertainment is provides an event consulting services through complex solutions.,"Consulting, Event Management, Events",—,"Flower Mound, Texas, United States, North America",www.complexsportsandentertainment.com/,,"$850,000",Seed,1,—,—
Pre Seed Round - Ralient,Pre-Seed,Seed,"$190,000","Oct 10, 2018",Ralient,Ralient create a new self-driving generation that will allow to integrate it into car without upgrades and cheaper than existing solutions.,"Information Technology, Software",—,"Wilmington, Delaware, United States, North America",ralient.ai,,"$190,000",Seed,2,—,—
Pre Seed Round - Renu Robotics,Pre-Seed,Seed,"$353,000","Oct 10, 2018",Renu Robotics,"Renu Robotics develops autonomous electric vehicles with monitoring through mission control, operating under a software subscription model","Artificial Intelligence, Automotive, Autonomous Vehicles, Machine Learning, Manufacturing, Robotics, Software, Solar",—,"San Antonio, Texas, United States, North America",renurobotics.com,,"$7,392,002",Early Stage Venture,7,—,—
Seed Round - Epicore Biosystems,Seed,Seed,"$350,000","Oct 15, 2018",Epicore Biosystems,"Epicore Biosystems, Inc. has developed a wearable microfluidics platform that non-invasively tracks health, wellness, and performance.","Health Care, Personal Health, Wellness",—,"Cambridge, Massachusetts, United States, North America",www.epicorebiosystems.com,,"$9,850,000",Early Stage Venture,2,—,1
Seed Round - Wahed Invest,Seed,Seed,"$8,000,000","Oct 24, 2018",Wahed Invest,Wahed provides digital financial services to assist with ethical wealth management.,"Advice, Apps, Banking, Compliance, Financial Services, FinTech, Wealth Management",—,"New York, New York, United States, North America",www.wahed.com,,"$90,000,000",Early Stage Venture,5,"BECO Capital, Cue Ball",2
Pre Seed Round - VisuWall,Pre-Seed,Seed,"$650,000","Oct 1, 2018",VisuWall,Eye level media and metrics that matter in just a few clicks.,"Computer Vision, Marketing, Real Estate","Black / African American Founded, Black / African American Led, Women Founded, Women Led","New York, New York, United States, North America",www.visuwall.com,,"$1,600,000",Seed,3,XRC Ventures,3
Pre Seed Round - CHAMPtitles,Pre-Seed,Seed,"$5,000,000","Nov 1, 2018",CHAMPtitles,"SaaS solutions to create, manage and transfer digital vehicle titles for insurance carriers, lenders, state govt, vehicle retailers and OEMs","SaaS, Software",—,"Cleveland, Ohio, United States, North America",www.champtitles.com,,"$31,400,000",Early Stage Venture,4,—,—
Seed Round - PrefLogic,Seed,Seed,"$195,031","Sep 30, 2018",PrefLogic,PrefLogic develops a security token offerings platform designed to tokenize any assets.,"Blockchain, Financial Services, Software",—,"Amherst, New York, United States, North America",preflogic.com,,"$6,666,511",—,3,—,—
Seed Round - RestaurantFly,Seed,Seed,"$500,000","Nov 1, 2018",RestaurantFly,On-Demand food service wholesaler with same day delivery,E-Commerce,—,"Saint Louis, Missouri, United States, North America",www.RestaurantFly.com,,"$500,000",Seed,1,—,1
Seed Round - Tigerflo Global Payments,Seed,Seed,"$100,000","Oct 4, 2018",Tigerflo Global Payments,Tigerflo Global Payments provides low cost and transparent cross-border payments.,"Mobile Payments, Payments, Transaction Processing",—,"Granada Hills, California, United States, North America",www.tigerflo.com/,,"$100,000",Seed,1,—,—
